10.251.4.186	4.924272673836755
10.251.4.220	4.213779291031741
200.42.4.203	8.383704292474052
10.251.4.252	5.576349370416449
10.251.4.115	8.383704292474052
10.251.4.254	3.429507982087177
0.0.0.0	3.9242726738367546
10.251.4.14	6.798741791752897
10.251.4.163	5.798741791752896
10.251.4.233	4.296241451223713
169.254.234.191	5.383704292474053
10.251.4.238	8.383704292474052
169.254.255.255	3.21377929103174
10.251.4.234	5.383704292474053
10.251.4.207	3.8601423364170393
10.251.4.232	8.383704292474052
10.251.4.152	6.06177619758669
10.251.4.253	7.383704292474053
10.251.4.198	6.06177619758669
10.251.4.221	6.383704292474053
10.251.4.1	2.6288167903105837
10.251.4.240	4.576349370416448
10.251.4.227	6.383704292474053
10.251.4.225	5.06177619758669
10.251.4.52	7.383704292474053
10.251.4.100	7.383704292474053
10.251.4.201	6.383704292474053
10.251.4.183	4.476813696865534
10.251.4.248	5.576349370416449
169.254.149.59	8.383704292474052
10.251.4.5	8.383704292474052
169.254.152.88	6.06177619758669
10.251.4.243	6.06177619758669
